,sta0_datasz,sta1_datasz,sta3_datasz,sta2_datasz,sta5_datasz,sta7_datasz,sta4_datasz,sta8_datasz,sta6_datasz,sta10_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta10,training_time_sta10,host_consumption_sta7,training_time_sta7,host_consumption_sta2,training_time_sta2,host_consumption_sta5,training_time_sta5,host_consumption_sta1,training_time_sta1,consumption_sta4,consumption_sta10,consumption_sta8,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta0,consumption_sta5,consumption_sta3,consumption_sta1,consumption_sta7,mean_acc,host_consumption_sta8,training_time_sta8,host_consumption_sta9,training_time_sta9,host_consumption_sta6,training_time_sta6
45,,,,,,,,,,,,1.090854549727856e-07,67242198.0,0.6121137142181396,148942063.0,1.4038276672363281,144049375.0,1.321805477142334,,,141087896.0,1.2642419338226318,145895805.0,1.3502168655395508,,,99071768.0,0.9177341461181641,18390.143687275726,17947.057601934423,16038.47069036857,18141.908242648187,17343.226265205907,15840.088019572666,13931.170294036277,14526.528938822825,14011.3833872102,12405.788751585233,13552.81421930918,0.9684503511949019,74468437.0,0.6414902210235596,152658423.0,1.5333473682403564,157987084.0,1.600463628768921
46,,,,,,,,,,,,1.0244558598103995e-07,81631322.0,0.7559492588043213,159408649.0,1.4485955238342285,160862870.0,1.432115077972412,,,157135890.0,1.3559534549713135,169761406.0,1.5271003246307373,168779109.0,1.5039775371551514,121317560.0,1.0915868282318115,18647.547352428126,18380.167155971652,16365.60704203416,18595.30520773291,17761.85226643018,16053.61032267665,14220.267196194602,14724.590046962956,14422.109065454766,12702.183982732373,13785.278658104045,0.9637006954713301,86664329.0,0.7543501853942871,177348056.0,1.7968902587890625,176198279.0,1.6927576065063477
47,,,,,,,,,,,,9.341965096718413e-08,74156182.0,0.6827495098114014,115740731.0,1.0709786415100098,178435518.0,1.9547817707061768,140396553.0,1.2630088329315186,151452615.0,1.3875694274902344,,,158075645.0,1.476865530014038,105970493.0,0.9776012897491455,19044.566164866315,18751.98289543843,16752.918978038644,18841.465720787004,18138.14678126244,16386.368622424445,14457.700747694458,15096.95851383052,14668.569216428315,12923.13848242551,14135.199919992281,0.9699108329686251,86467613.0,0.7528057098388672,167615354.0,1.7757539749145508,167284972.0,1.6924223899841309
48,,,,,,,,,,,,1.2596820294610885e-07,53136156.0,0.5496177673339844,,,152341895.0,1.897062063217163,,,116214180.0,1.1528708934783936,141768008.0,1.5822489261627197,124705613.0,1.2741858959197998,,,19523.636070466222,19026.855676695897,17014.958974482364,19216.702650979958,18383.482758938942,16776.938290115886,14615.457793494292,15517.061339404685,14930.181899645844,13064.092478456269,14540.912679911287,0.9698989499698986,60633817.0,0.5711979866027832,137265823.0,1.472081184387207,139825326.0,1.5215473175048828
49,,,,,,,,,,,,1.0418583569518633e-07,79817179.0,0.715592622756958,106184665.0,0.9745011329650879,146231925.0,1.31941819190979,,,,,153899508.0,1.410048484802246,152600317.0,1.3724365234375,153514987.0,1.4135091304779053,19812.25120452748,19432.987296013132,17355.32761400982,19597.147353208737,18745.86748477715,16986.142158111947,14873.442928208871,15748.604265063435,15215.831963554687,13298.726285743984,14699.114344749445,0.9704930457201871,75425589.0,0.6388425827026367,159149312.0,1.5426576137542725,165455814.0,1.6411926746368408
50,,,,,,,,,,,,1.0809230357251621e-07,76482776.0,0.6857395172119141,107215485.0,0.9785642623901367,149571333.0,1.3254640102386475,141585759.0,1.213395118713379,144715388.0,1.2485175132751465,155794279.0,1.4003801345825195,153016027.0,1.3483412265777588,157852990.0,1.4347412586212158,20217.306480183885,19734.54747539614,17799.149173157133,19849.737656738962,19214.807934271732,17365.688812103956,15099.607851133864,16106.043640360278,15405.952914423284,13434.076002835698,14977.109892643552,0.971838810227134,76538744.0,0.6529576778411865,,,,
51,,,,,,,,,,,,1.0016762609879933e-07,58925387.0,0.5594689846038818,146229789.0,1.4403483867645264,137065079.0,1.2905588150024414,136423357.0,1.2751519680023193,134764060.0,1.2328839302062988,,,140912665.0,1.3194563388824463,147684680.0,1.466953992843628,20696.477074262122,20111.39839190643,18016.954106798537,20337.655031907954,19472.056255648153,17678.486143002207,15370.596464135735,16503.65817035304,15828.227826832148,13714.857824174338,15245.06881945426,0.9723331223834645,79807657.0,0.7112641334533691,,,149795454.0,1.566239833831787
52,,,,,,,,,,,,8.67594507883177e-08,66884411.0,0.627885103225708,95574951.0,0.9194996356964111,149197372.0,1.8228437900543213,124240405.0,1.270911693572998,123016287.0,1.2270941734313965,140943182.0,1.574014663696289,,,101813033.0,0.9606451988220215,21125.246495699153,20538.785485419234,18352.833527988463,20537.847801011783,19835.07660002011,17887.042314818285,15617.052427383613,16701.33166207392,15998.225397788645,13928.321970058047,15534.951742285168,0.9727294878526167,81796787.0,0.724578857421875,,,141668766.0,1.6187119483947754
53,,,,,,,,,,,,1.2242045134606476e-07,50774345.0,0.5274231433868408,152920141.0,1.773500680923462,,,123382070.0,1.1590116024017334,126147748.0,1.206829309463501,,,132147550.0,1.2933752536773682,150047895.0,1.687741994857788,21426.430049619543,20940.555405893603,18689.19763978325,21009.04357003497,20142.14960888578,18266.169885431525,15850.68022237341,17052.4737940859,16260.916430199106,14169.715839918374,15929.64947381084,0.9734631126577203,,,142045290.0,1.5062329769134521,123151601.0,1.1866650581359863
54,,,,,,,,,,,,1.6469034269877335e-07,,,,,139384836.0,1.2429015636444092,132371243.0,1.1255011558532715,170795461.0,1.9266023635864258,145999260.0,1.3186299800872803,172765610.0,1.9533703327178955,88763872.0,0.8160414695739746,21836.0559822127,21189.12683755038,18954.878422440936,21278.210752740208,20398.522406424112,18669.05490238225,16019.820468723377,17427.574733639318,16523.40437711463,14306.155735408684,16282.747598798633,0.9744724468751387,,,153950472.0,1.4949331283569336,139045909.0,1.211205005645752
55,,,,,,,,,,,,1.2307189959034624e-07,65099077.0,0.6655611991882324,91150889.0,0.9556787014007568,,,114277662.0,1.1640024185180664,121724725.0,1.2660574913024902,135297627.0,1.5540571212768555,147415394.0,1.9333243370056152,129629062.0,1.4236273765563965,22168.800589761195,21600.75031431349,19324.457268679478,21724.611489294737,20785.75312893998,18886.725363873575,16304.63269115472,17691.86081094027,16883.466162291465,14627.980298369377,16440.69802282921,0.9741663120009683,65590165.0,0.6333911418914795,137237442.0,1.6777448654174805,,
56,,,,,,,,,,,,8.277109130473808e-08,61300075.0,0.6219823360443115,120301389.0,1.4016039371490479,,,105079382.0,1.115424633026123,,,124342394.0,1.4805207252502441,,,79650370.0,0.8275666236877441,22428.714652994,22046.04875385079,19745.173721305364,22029.68349954322,21233.329302175454,19257.782613519343,16562.686811715026,17879.761592237846,17030.43876449185,14882.514737769994,16840.237756462782,0.9745077003132213,62611717.0,0.6047160625457764,121442316.0,1.4574992656707764,105683811.0,1.115764856338501
57,,,,,,,,,,,,1.069483031708196e-07,70113651.0,0.6236200332641602,106472506.0,0.9659824371337891,135059468.0,1.2445299625396729,129663792.0,1.1665282249450684,165023015.0,2.0082764625549316,,,143705198.0,1.349306583404541,101507004.0,0.9133734703063965,22837.539431365123,22422.11123547086,20062.777852859377,22422.37780675836,21616.542840325277,19618.407467698333,16914.26057047885,18110.442079903496,17289.27384015395,15130.023856025287,17082.377112594175,0.9746724421327765,82293368.0,0.6925625801086426,152550025.0,1.686182975769043,,
58,,,,,,,,,,,,9.278400403542846e-08,70586001.0,0.6576242446899414,162168469.0,1.5092277526855469,158383811.0,1.4299342632293701,148691575.0,1.2718183994293213,153787753.0,1.3488214015960693,,,178574066.0,1.9985923767089844,163655709.0,1.5402157306671143,23329.503497114776,22733.783193696927,20332.923422209944,22783.353552037817,21876.639258217416,19870.267429647403,17113.686503792458,18520.61058736308,17616.12948856859,15271.255730027218,17273.928846438415,0.9759013436057351,78452375.0,0.6802151203155518,166824890.0,1.7232015132904053,148272875.0,1.3080885410308838
59,,,,,,,,,,,,1.358052596559888e-07,67562083.0,0.649031400680542,143719908.0,1.4558300971984863,142241335.0,1.4113283157348633,130951081.0,1.2310898303985596,,,157129419.0,1.6665232181549072,172095080.0,2.098443031311035,101280625.0,0.9858090877532959,23572.937037769323,23162.10990901935,20732.800683161022,23110.323122208712,22268.74417018376,20169.769849523786,17363.797136352106,18714.268600678697,17904.772515208108,15486.103234227643,17525.35749024591,0.9756057479164817,77948409.0,0.7020797729492188,158854146.0,1.7480368614196777,161680006.0,1.7885363101959229
60,,,,,,,,,,,,1.034714294951307e-07,81970859.0,0.708406925201416,109970421.0,0.9688973426818848,148173448.0,1.3228578567504883,,,144804439.0,1.2637648582458496,157995872.0,1.544464111328125,167498717.0,1.9084992408752441,106610811.0,0.9326136112213135,24012.094464027392,23555.771703220802,21080.894399478708,23376.161060565577,22636.875674065483,20468.24534014243,17604.776939299583,19017.098922796744,18155.475686620015,15641.661114544402,17760.448002524266,0.9766698425466364,102370648.0,0.8299221992492676,,,143492064.0,1.2522342205047607
61,,,,,,,,,,,,1.1707187187325755e-07,64121601.0,0.6884510517120361,135114583.0,1.447838306427002,157126429.0,1.908571720123291,,,126886333.0,1.2868249416351318,133060695.0,1.4023191928863525,157413293.0,1.937734842300415,,,24484.761618487486,23788.623939557794,21437.88776744792,23722.191639267807,23013.076317645424,20904.75501147574,17757.159919335067,19349.936732718605,18483.844052512526,15871.526884957659,18126.970392818996,0.9766451120376587,65303055.0,0.656336784362793,143092407.0,1.5608408451080322,147971118.0,1.653170108795166
62,,,,,,,,,,,,1.4269502414679402e-07,63614644.0,0.5944161415100098,104240639.0,0.9757814407348633,166650697.0,1.8447175025939941,,,139828561.0,1.2667999267578125,149975263.0,1.4207806587219238,,,148611131.0,1.4081416130065918,24865.415759237923,24169.3672890272,21642.712653887545,24143.73103098902,23267.5158269266,21114.617505973994,18040.703866876644,19546.212823502938,18759.629363697535,16121.144904726467,18337.60443061666,0.9768406369469382,72290037.0,0.6300005912780762,152270545.0,1.5424880981445312,134056236.0,1.209491491317749
63,,,,,,,,,,,,1.2562386171352161e-07,,,133746850.0,1.4858741760253906,153672519.0,1.9299638271331787,124513781.0,1.2951416969299316,156880092.0,2.077664613723755,131031769.0,1.4280271530151367,156078580.0,2.0116066932678223,132628078.0,1.4584190845489502,25128.49020532025,24626.570524362538,22072.140801961606,24561.791655536428,23751.112342410932,21432.741397353187,18400.47139111382,19831.52518922646,18937.094976024055,16351.717223592193,18686.605865827936,0.9770616618069735,,,147708973.0,1.814624309539795,118870789.0,1.2505793571472168
64,,,,,,,,,,,,1.2669913065494052e-07,77245408.0,0.6993391513824463,101649947.0,0.9360132217407227,146210625.0,1.322054147720337,,,145574091.0,1.285412311553955,162008924.0,1.574613332748413,152502417.0,1.3810222148895264,,,25504.577729142176,24840.274687190285,22415.401185124334,24820.186102611828,24125.46232334578,21827.403669055846,18567.378172315875,20154.226596475564,19268.902444552477,16491.234236897737,18949.25451462263,0.9763184460726652,89334671.0,0.7582943439483643,166956970.0,1.8350071907043457,161906385.0,1.5872178077697754
65,,,,,,,,,,,,1.5795580629725184e-07,,,130640168.0,1.493624210357666,150180707.0,1.9379067420959473,,,149737654.0,1.964484453201294,140872808.0,1.653658390045166,121038569.0,1.3004286289215088,129478795.0,1.464726209640503,25813.355103451973,25228.84543083162,22641.53360246758,25289.14537392975,24383.973278050784,22069.053575412043,18801.268377895012,20429.775949484014,19682.210320860682,16778.812674899687,19225.557356608027,0.9778284918178212,,,134759238.0,1.5184600353240967,109943017.0,1.1655843257904053
66,,,,,,,,,,,,1.0186828046202053e-07,75124686.0,0.693913459777832,116219490.0,1.083404302597046,152053138.0,1.4317781925201416,141666447.0,1.281120777130127,174423260.0,2.014411687850952,162600291.0,1.6541895866394043,177338779.0,2.063972234725952,111284383.0,1.0300748348236084,26236.30694640135,25678.559260654587,23019.611178037372,25531.459295664125,24774.165801317416,22452.989114983495,18957.2924139309,20751.738682338415,19854.99121759998,16922.027166624914,19563.110757832892,0.9772407520901073,82044468.0,0.7156691551208496,,,143728148.0,1.317723274230957
67,,,,,,,,,,,,1.3012225250015267e-07,68693183.0,0.6781620979309082,132701198.0,1.4594125747680664,124748460.0,1.31544828414917,,,161094009.0,2.107077121734619,142250490.0,1.630815029144287,161462905.0,2.079491138458252,95580261.0,0.9719574451446533,26759.4163700876,25958.71388455036,23380.085426052778,25975.67186068844,25208.414392485287,22850.37071960864,19204.49940549694,21058.567959195258,20263.321660937687,17188.078485349575,19841.845569681656,0.9785886081782255,81938572.0,0.7720229625701904,151890663.0,1.8893406391143799,149501326.0,1.7838120460510254
68,,,,,,,,,,,,1.9555231230190086e-07,,,129928318.0,1.377971887588501,125175095.0,1.2729580402374268,124248706.0,1.2925419807434082,151979286.0,1.9824700355529785,,,152287574.0,1.9591834545135498,84026396.0,0.8647184371948242,27191.963128263167,26376.75440088278,23579.05676758175,26373.008021585207,25476.325925477064,23054.478817390558,19498.94776434503,21322.450050281885,20616.858131603494,17519.058762563807,20000.88469271088,0.9782852801409635,73182918.0,0.7010583877563477,144278622.0,1.7898955345153809,122852103.0,1.2252562046051025
69,,,,,,,,,,,,1.1396583550485583e-07,85852503.0,0.7852704524993896,113850539.0,1.0575461387634277,176858251.0,1.9487147331237793,,,149430159.0,1.3974409103393555,163448739.0,1.657999038696289,178304109.0,2.013404607772827,109270595.0,1.0094311237335205,27434.065804618895,26795.393486960933,23929.08132314357,26592.634722279196,25868.605733822234,23547.926778384834,19672.459832795164,21515.35460548959,20799.281123413733,17736.711508082386,20398.265206563523,0.97787837006829,75911854.0,0.6634392738342285,168278622.0,1.811856746673584,145242732.0,1.3480618000030518
