,time_sta2,time_sta4,time_sta5,round_time,consumption_sta0,consumption_sta1,consumption_sta3,consumption_sta4,consumption_sta5,consumption_sta2,mean_acc,time_sta0,time_sta1,time_sta3
11,25.361125946044922,,12.059942960739136,25.361125946044922,1.9452288876819428,2.062525042047135,2.299324820389795,2.101765345026285,1.65171027055552,2.4735983588325734,0.9773380557696024,10.992446660995483,,
12,,,12.521893501281738,15.143558502197266,2.1138595175610715,2.487633251960887,2.299324820389795,2.1351945543388684,1.7721402828007353,2.4735983588325734,0.9799635807673136,10.498032569885254,15.143558502197266,
13,,19.030962705612183,12.365172147750854,19.030962705612183,2.2797389112256714,2.5255554384112036,2.339263981859268,2.414325893302939,1.887847805948071,2.4735983588325734,0.9806057314078013,10.752887964248657,,
14,,,13.94770359992981,13.94770359992981,2.4729470647794085,2.5255554384112036,2.339263981859268,2.414325893302939,2.0457536527044846,2.4735983588325734,0.9806736906369528,10.984867572784424,,
15,,,12.124184608459473,26.124531984329224,2.4729470647794085,2.5255554384112036,2.890414774218527,2.414325893302939,2.202218463760887,2.5063558418734555,0.9811694820721945,,,26.124531984329224
16,,18.46049404144287,9.619144678115845,18.46049404144287,2.6829276075097366,2.5656110622546042,2.890414774218527,2.6538374660802777,2.318826320679798,2.5063558418734555,0.9818505843480428,10.328534364700317,,
17,25.835598707199097,,12.083747148513794,25.835598707199097,2.719759806473189,3.0744869968163973,2.890414774218527,2.6891789539694333,2.4445714803458083,3.0613449871867555,0.9831732412179311,,20.461594104766846,
18,,17.58557915687561,11.410128593444824,17.58557915687561,2.886391494903965,3.1074965635852085,2.927112372326213,2.9245897547384647,2.604791677214032,3.0613449871867555,0.9837570091088613,10.978495836257935,,
19,,,10.510329484939575,10.510329484939575,3.0499064990729647,3.1074965635852085,2.927112372326213,2.9245897547384647,2.722801571540658,3.0613449871867555,0.9826869567235311,10.463124752044678,,
20,,18.587682962417603,10.159103393554688,23.40261459350586,3.0824270882318996,3.1074965635852085,3.4362449526563448,3.1595193953591636,2.8382226637235783,3.100157785652895,0.983085831006368,,,23.40261459350586
21,23.2848482131958,,10.588857889175415,23.2848482131958,3.2979610376979562,3.5677126102108265,3.4362449526563448,3.1595193953591636,2.959961115249606,3.6529458037027407,0.9835427701473236,11.065222263336182,16.21984028816223,
22,,19.562177896499634,12.38143277168274,19.562177896499634,3.508188754001932,3.5677126102108265,3.4362449526563448,3.4012152269774294,3.078070975484949,3.6529458037027407,0.9844571252663931,12.45709753036499,,
23,,16.612501859664917,10.766984224319458,24.12905764579773,3.508188754001932,3.6075079291162315,4.02080111250109,3.6788406046179123,3.228430031162916,3.6529458037027407,0.9841360449790955,,,24.12905764579773
24,,,11.148061752319336,23.28646492958069,3.7181310534814824,4.320446451316954,4.02080111250109,3.714680535953365,3.3929297271116576,3.68644532248239,0.9845349391301473,11.370339632034302,23.28646492958069,
25,23.681110858917236,20.536909818649292,11.870175838470459,57.39981245994568,3.9224573699730283,4.360183368157578,4.056114447673409,3.9569404583022436,3.5085038193201976,4.266446982816154,0.9842333793640137,57.39981245994568,,
26,,17.544734001159668,12.137860536575317,17.544734001159668,4.129598374779544,4.360183368157578,4.0901667744789165,4.226093964805317,3.696840796229723,4.301291473759624,0.98513795932134,10.363474607467651,,
27,,,10.211801290512085,26.39799213409424,4.337022524927658,4.397200886103164,4.5983000962912755,4.226093964805317,3.8237620594453583,4.334996378140877,0.9842526217301687,10.667699575424194,,26.39799213409424
28,,18.733092784881592,10.450044393539429,18.733092784881592,4.337022524927658,4.432063610902141,4.5983000962912755,4.460388410447779,3.9409535428009486,4.374743598516622,0.9858088692029318,,,
29,,,12.138032913208008,12.138032913208008,4.544629460297497,4.432063610902141,4.5983000962912755,4.460388410447779,4.09634836304926,4.374743598516622,0.9853617052237192,11.606316566467285,,
30,25.390819787979126,,10.505836725234985,25.390819787979126,4.544629460297497,4.432063610902141,4.5983000962912755,4.460388410447779,4.2261364219826385,4.922604023219298,0.9851182798544565,,,
31,,21.035922288894653,11.36261510848999,21.035922288894653,4.544629460297497,4.896574543559829,4.5983000962912755,4.735103308052063,4.38500141945086,4.962202804020242,0.9851279457410177,,17.267964363098145,
32,,,11.48379635810852,24.534355401992798,4.710804140371462,4.935965970882513,5.11428207478486,4.735103308052063,4.5035416199762475,4.962202804020242,0.9854195813337961,13.90666913986206,,24.534355401992798
33,,20.15795922279358,11.442652940750122,20.15795922279358,4.952043788615139,4.969219005958031,5.145513769906408,4.971966422457202,4.6182663667649715,4.996142674145821,0.985565702120463,11.938486337661743,,
34,,,13.044750452041626,13.044750452041626,4.952043788615139,4.969219005958031,5.179538859582273,4.971966422457202,4.737373347558376,4.996142674145821,0.9854003190994263,,,
35,,,13.760136365890503,13.760136365890503,5.117046610857212,4.969219005958031,5.179538859582273,4.971966422457202,4.8585383458388245,4.996142674145821,0.9849529067675272,11.336086750030518,,
36,23.76634907722473,15.685909986495972,12.229779481887817,23.76634907722473,5.117046610857212,5.481579730575056,5.179538859582273,5.252132494174377,4.975525297187134,5.604146461067478,0.9848360617955526,,17.94986915588379,
37,,17.906547784805298,12.952910900115967,25.87656569480896,5.362488793221953,5.481579730575056,5.74284094376528,5.526342046458014,5.092696012926795,5.604146461067478,0.9853225151697794,11.68084192276001,,25.87656569480896
38,,,11.986289024353027,11.986289024353027,5.570711842478442,5.481579730575056,5.778345746342119,5.557219070756647,5.2075056629431495,5.604146461067478,0.98616890112559,11.910752058029175,,
39,,,13.189669847488403,19.662845849990845,5.570711842478442,5.986762332611697,5.778345746342119,5.557219070756647,5.330513104022331,5.638876400289481,0.9864993890126547,,19.662845849990845,
40,21.768942832946777,17.31425166130066,12.469661951065063,21.768942832946777,5.73611105039566,5.986762332611697,5.818406663424021,5.8001066344893975,5.445466768275353,6.241334651982063,0.9852250119050344,13.294522047042847,,
41,,17.386584043502808,14.474414348602295,24.91874384880066,5.9045232014583,5.986762332611697,6.329085196845732,6.072214186130042,5.605379399374628,6.274863000631589,0.9860131045182546,11.122100830078125,,24.91874384880066
42,,,12.347869396209717,18.19259214401245,6.109551188373754,6.460819972197164,6.361289352074273,6.1122693776128205,5.72633979888623,6.314920978614998,0.9861589868863424,11.379759311676025,18.19259214401245,
43,,16.61405611038208,9.558856964111328,16.61405611038208,6.275584394329709,6.497090024463226,6.40050188542083,6.347460958829901,5.845396457353986,6.314920978614998,0.9864604373772939,11.140119075775146,,
44,,,14.131903648376465,14.131903648376465,6.518167735140491,6.497090024463226,6.40050188542083,6.347460958829901,5.95884429857523,6.347666023340187,0.986557682355245,10.644705057144165,,
45,,,12.707785844802856,12.707785844802856,6.518167735140491,6.497090024463226,6.40050188542083,6.383063756259675,6.112625798542482,6.347666023340187,0.9865188300609589,,,
46,25.737650156021118,,14.334301948547363,25.737650156021118,6.55763997733963,6.497090024463226,6.436465937635639,6.383063756259675,6.269299806968037,6.922508066860109,0.98679119348526,,,
47,,15.553301572799683,9.66947627067566,25.996431827545166,6.55763997733963,6.969148641532676,6.997653512919264,6.62289540624147,6.464993045392547,6.922508066860109,0.9861490428447723,,17.212750673294067,25.996431827545166
48,,16.375290155410767,10.664817571640015,16.375290155410767,6.728786156028217,6.969148641532676,7.032838152455348,6.8616291861028476,6.625213274052002,6.922508066860109,0.9860907395680746,10.997061729431152,,
49,,,10.65516972541809,10.65516972541809,6.934440336237355,6.969148641532676,7.032838152455348,6.8616291861028476,6.742583225381339,6.922508066860109,0.9867425660292307,10.46138048171997,,
50,,48.708378314971924,9.15628719329834,48.708378314971924,6.934440336237355,6.969148641532676,7.032838152455348,7.094028658720562,6.8993843764419305,6.9567064059806025,0.9862657090028127,,,
51,21.88568925857544,,10.760983228683472,21.88568925857544,7.146679824926974,7.446574575418616,7.032838152455348,7.126705105935999,7.017107374062733,7.517278655799876,0.9862074156602224,10.465734958648682,18.177342414855957,
52,,21.121813774108887,11.703641176223755,24.908748865127563,7.313963602191489,7.482351140489932,7.584005310935815,7.366209878570915,7.136764625942463,7.517278655799876,0.9861391087373098,10.765342235565186,,24.908748865127563
53,,15.528994798660278,14.348961591720581,15.528994798660278,7.51186272066715,7.482351140489932,7.584005310935815,7.606494547111142,7.296436104725573,7.517278655799876,0.9867327312628428,10.045114517211914,,
54,,,11.834081411361694,19.815619707107544,7.51186272066715,7.948073118429583,7.584005310935815,7.6419836638989285,7.408426825477918,7.55151816773226,0.986995259920756,,19.815619707107544,
55,22.974005699157715,,14.828270673751831,23.03039002418518,7.677194939710471,7.980789983415399,8.138681670361443,7.6419836638989285,7.527643562286927,8.141192506122229,0.9861394564310709,11.162723541259766,,23.03039002418518
56,,15.313436508178711,12.164515018463135,15.313436508178711,7.885506292265799,7.980789983415399,8.138681670361443,7.884123248523894,7.6445959613453605,8.141192506122229,0.9866645932197571,11.224275588989258,,
57,,15.450908899307251,12.011079788208008,15.450908899307251,8.133450696559631,7.980789983415399,8.171964624156196,8.12411980752316,7.76476330497522,8.141192506122229,0.986372709274292,10.511107921600342,,
58,,,13.151822090148926,17.624258518218994,8.133450696559631,8.469946139155418,8.171964624156196,8.12411980752316,7.885154735393145,8.141192506122229,0.9872772991657257,,17.624258518218994,
59,22.11405324935913,15.737746953964233,9.300975799560547,22.11405324935913,8.382427175860382,8.469946139155418,8.171964624156196,8.398185051501331,8.003062664143172,8.77385385429958,0.9858864148457845,10.726270914077759,,
