,sta0_datasz,sta2_datasz,sta4_datasz,sta1_datasz,sta5_datasz,sta3_datasz,sta7_datasz,sta8_datasz,sta6_datasz,sta10_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta0,training_time_sta0,host_consumption_sta2,training_time_sta2,host_consumption_sta7,training_time_sta7,host_consumption_sta5,training_time_sta5,host_consumption_sta1,training_time_sta1,consumption_sta4,consumption_sta8,consumption_sta2,consumption_sta10,consumption_sta9,consumption_sta6,consumption_sta0,consumption_sta5,consumption_sta3,consumption_sta1,consumption_sta7,mean_acc,host_consumption_sta3,training_time_sta3,host_consumption_sta8,training_time_sta8,host_consumption_sta6,training_time_sta6,host_consumption_sta10,training_time_sta10,host_consumption_sta9,training_time_sta9
20,,,,,,,,,,,,9.624684887297808e-08,52917345.0,0.5866141319274902,99951221.0,1.37089204788208,,,88102619.0,1.0399889945983887,,,65546768.0,0.7515299320220947,8231.12396079496,7278.792891159877,7471.276268387955,7860.67645860796,7639.064358240051,6764.438651324067,6241.7073454479805,6368.058052560581,6018.173272166517,5651.385936192492,5865.882713303638,0.9083351980556141,111675495.0,1.8479363918304443,,,86367882.0,1.0094432830810547,,,,
21,,,,,,,,,,,,8.823066861433971e-08,,,,,84737210.0,1.1136691570281982,,,106554476.0,1.8965396881103516,56720619.0,0.7177603244781494,8619.796614285773,7500.63475958353,7851.674076754156,8259.578860379697,7911.105602436642,7021.728912043471,6518.054278841949,6536.254306296068,6285.1386384273765,5973.4886179065425,6018.7725232751445,0.851293989203193,80467995.0,1.0336484909057617,,,97892145.0,1.6007041931152344,,,,
22,,,,,,,,,,,,1.0314788571765719e-07,,,53765365.0,1.3546793460845947,57164160.0,1.4295761585235596,72278563.0,2.0087661743164062,72901974.0,2.017036199569702,,,9025.988926545431,7939.10217162644,8249.637746253149,8609.709494259567,8276.301017033695,7454.714195007139,6839.392396445631,6905.151031362181,6544.21401793442,6293.525741205179,6337.8237137031265,0.8986307328397577,67348644.0,1.7822470664978027,,,,,,,,
23,,,,,,,,,,,,1.0160059729102836e-07,40436542.0,0.5609068870544434,100143665.0,1.6760461330413818,,,78832806.0,1.0547583103179932,83601714.0,1.1425659656524658,97831231.0,1.5797743797302246,9361.875528979192,8179.715333885971,8651.921682500559,8974.663206664358,8626.278146783236,7748.2140514089615,7009.867663660907,7182.87080453182,6807.4397395660535,6509.997520455853,6583.633529650385,0.9104961807077582,,,,,92105171.0,1.4029898643493652,,,,
24,,,,,,,,,,,,5.924946175896087e-08,57114966.0,0.6004204750061035,,,105618016.0,1.1643919944763184,,,106509554.0,1.167914867401123,109082301.0,1.2351312637329102,9625.948691493235,8506.068385942226,8877.271139785735,9363.103153866843,8996.939704819757,7944.195663745172,7251.410138723692,7364.600983570638,6963.4599838338245,6665.931810042423,6750.87216121719,0.8847986459732056,102512677.0,1.1175434589385986,50465447.0,0.49936866760253906,,,,,,
25,,,,,,,,,,,,9.55027245537376e-08,,,73888117.0,0.7940890789031982,,,93415960.0,1.0448567867279053,116291694.0,1.8242542743682861,69509405.0,0.737910270690918,10035.115402324687,8874.275676245416,9224.203607284693,9634.632307289785,9360.855849986732,8222.84468948399,7409.191093759683,7740.122897789475,7315.246128552922,6878.313951299162,6979.16103293534,0.9178515564311635,93513982.0,1.0399739742279053,71111512.0,0.7151944637298584,,,,,,
26,,,,,,,,,,,,6.899041894293431e-08,47358705.0,0.576422929763794,64023579.0,0.8105988502502441,94891114.0,1.4162919521331787,80022683.0,1.0442087650299072,,,90793713.0,1.29539155960083,10277.777577800107,9094.476377101371,9626.25931072649,10052.620013858486,9628.864138392333,8413.182661375198,7791.926921522467,7940.845833069395,7727.487202811175,7263.808281242378,7140.955393805409,0.8945439566265453,102069563.0,1.7323567867279053,,,,,,,,
27,,,,,,,,,,,,9.791113003861768e-08,48731625.0,0.6245310306549072,59851349.0,0.7993505001068115,,,101545212.0,1.9319722652435303,,,82628145.0,1.2222247123718262,10658.558285086145,9445.002270690124,9872.269780989544,10455.794500560833,10045.030330807816,8722.619207615506,8057.4058110390415,8232.883080832778,7893.5635416044215,7422.987460063318,7533.120572003405,0.9125963178547946,77026170.0,1.0747768878936768,,,95411926.0,1.668220043182373,,,,
28,,,,,,,,,,,,9.50731190832681e-08,,,75646901.0,1.3397011756896973,78951458.0,1.439213752746582,63609029.0,1.0119102001190186,,,74982779.0,1.3197555541992188,11091.63463460041,9675.942001385796,10252.499004075959,10717.604087053967,10341.638258621279,8921.062050587745,8335.775179852359,8520.4116276525,8284.706907475591,7640.008263556364,7717.380321385561,0.8747346617958762,,,,,78134261.0,1.4279446601867676,,,,
29,,,,,,,,,,,,5.4633497586332233e-08,46254642.0,0.5766050815582275,91919320.0,1.3920271396636963,,,102559063.0,1.8209264278411865,83431549.0,1.1535487174987793,58354953.0,0.7349681854248047,11348.018567257743,10014.568657245381,10494.150942121654,10981.539046256401,10705.269061076615,9232.26162631803,8508.133753419104,8723.08596351768,8446.896523539788,7774.887539849357,7984.805680726243,0.9225761185992848,105348119.0,1.875159502029419,,,,,,,,
