,sta0_datasz,sta1_datasz,sta2_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta7_datasz,sta10_datasz,sta8_datasz,sta3_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta8,training_time_sta8,host_consumption_sta0,training_time_sta0,host_consumption_sta10,training_time_sta10,host_consumption_sta7,training_time_sta7,host_consumption_sta1,training_time_sta1,host_consumption_sta3,training_time_sta3,host_consumption_sta6,training_time_sta6,host_consumption_sta2,training_time_sta2,host_consumption_sta5,training_time_sta5,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta0,consumption_sta2,consumption_sta1,consumption_sta9,consumption_sta6,consumption_sta3,consumption_sta5,consumption_sta7,mean_acc,host_consumption_sta9,training_time_sta9
30,,,,,,,,,,,,1.1970813588046993e-07,63068259.0,0.5976517200469971,79477275.0,0.7170710563659668,95199342.0,0.9340419769287109,119790282.0,1.2709379196166992,149421309.0,1.9676823616027832,89746840.0,0.8655972480773926,,,119819456.0,1.2301220893859863,,,149824445.0,1.9394700527191162,12914.098590531636,11032.833420054447,12572.65438008718,9331.68930689045,12425.150699494483,8948.427502776194,12119.037845519226,10904.533534174747,10144.692621189717,10193.059609958866,9238.07215750657,0.9506415887312456,139771249.0,1.744154691696167
31,,,,,,,,,,,,1.3450751092656987e-07,73361690.0,0.6865088939666748,88100910.0,0.7794349193572998,151102335.0,1.4918322563171387,,,144811092.0,1.3665688037872314,103399088.0,0.9849061965942383,173538801.0,1.9447200298309326,163999824.0,1.7327854633331299,150345319.0,1.467320442199707,176045448.0,2.0387113094329834,13396.745783563847,11406.947897610426,12873.717118041124,9511.134433432542,12808.658167215846,9094.428188189244,12433.626656615366,11347.79450166483,10413.411292486624,10591.696470775134,9562.68594023596,0.9520322463729165,170405569.0,1.9391002655029297
32,,,,,,,,,,,,8.94850457608763e-08,78383284.0,0.740403413772583,75097036.0,0.6715540885925293,148606309.0,1.474358320236206,136474993.0,1.264216661453247,145831658.0,1.383054256439209,98380363.0,0.9507560729980469,166000674.0,1.8813366889953613,160365495.0,1.7099523544311523,150591533.0,1.4774818420410156,169175593.0,2.002525806427002,13655.301374589786,11650.073549455277,13249.737784539353,9802.889432195363,13252.390790358584,9423.193644761812,12822.943787173288,11557.148152538224,10716.809368386292,10783.470034845233,9721.448352216596,0.9533320665359497,,
33,,,,,,,,,,,,9.1085166221416e-08,77929671.0,0.6999561786651611,,,108106657.0,0.9911677837371826,,,177049900.0,1.9918293952941895,152472266.0,1.3930118083953857,146866507.0,1.3170104026794434,144088132.0,1.2632522583007812,153389317.0,1.39853835105896,178854889.0,1.9975481033325195,14049.739542527905,12042.851741422895,13612.705373633786,9967.157602386245,13501.35663749734,9559.81372544319,13225.853990788384,11914.167702689767,10896.25631551698,11072.369402156239,10079.061266100149,0.9554232413118536,159867938.0,1.5626943111419678
34,,,,,,,,,,,,1.0955352136670203e-07,71971801.0,0.6955258846282959,77416183.0,0.7100238800048828,111495686.0,1.0780010223388672,139960640.0,1.2679247856140137,146562430.0,1.351762056350708,107893096.0,1.019369125366211,154519197.0,1.4607489109039307,166206606.0,1.7149252891540527,161209671.0,1.544731616973877,160690201.0,1.531494379043579,14492.20532291083,12288.580129054024,13872.073247287777,10204.508237003105,13994.17448886784,9844.422262240394,13466.381702790057,12406.751871071481,11297.5452112564,11453.07006459346,10300.145957249986,0.9542777321555398,,
35,,,,,,,,,,,,9.621065463820285e-08,63591817.0,0.5837099552154541,72760678.0,0.6180193424224854,155155669.0,1.475463628768921,134995199.0,1.1503753662109375,,,152649573.0,1.413710355758667,,,138445995.0,1.213132381439209,150603496.0,1.3725240230560303,147180470.0,1.309295654296875,14910.251781088036,12705.362213131419,14353.222190032959,10575.25637245266,14464.57731199071,10214.764985814854,13851.135823080189,12737.349993949047,11705.869146293913,11824.997251955372,10695.207009416261,0.957153938033364,156111233.0,1.5359411239624023
36,,,,,,,,,,,,1.2509220905268916e-07,56556008.0,0.6248080730438232,65672256.0,0.67728590965271,132218106.0,1.5720174312591553,109451685.0,1.1453559398651123,151417276.0,2.0367114543914795,129248387.0,1.5091383457183838,151042033.0,2.0088672637939453,115715341.0,1.2544033527374268,141350835.0,1.755021572113037,151614664.0,2.017652988433838,15396.766419468695,13050.897770903432,14776.576086593446,10859.878350148958,14904.220736209141,10480.405306774906,14252.646339003253,12953.618225199149,11940.34397487696,12123.39895851487,10925.265034776143,0.9588861465454102,,
37,,,,,,,,,,,,8.659821622387357e-08,64913714.0,0.5965611934661865,75381521.0,0.6560378074645996,101787460.0,0.9696414470672607,117231756.0,1.117957353591919,125667647.0,1.2300806045532227,93669377.0,0.8801562786102295,152312660.0,1.8488633632659912,,,,,153422093.0,1.8966622352600098,15691.250311509937,13375.070351879998,15222.99411384587,11099.012756226582,15154.824908713406,10692.605777919141,14605.863437343925,13357.554138680089,12114.90885612261,12344.524460897468,11213.867689793504,0.9594741355289113,143788389.0,1.6980631351470947
38,,,,,,,,,,,,9.517298628114849e-08,59710479.0,0.6810824871063232,61503871.0,0.6657986640930176,82826265.0,0.9671249389648438,105979099.0,1.230921745300293,138246717.0,2.1680006980895996,115730905.0,1.4184370040893555,128926062.0,1.7868688106536865,,,111444783.0,1.3350677490234375,,,16163.900748266602,13744.679460998172,15710.727301509773,11255.927733239801,15533.067955026048,10834.32631964,14984.941463404055,13721.372820474113,12442.401290933047,12698.402783534122,11583.083368528825,0.9607120156288147,125743086.0,1.7547259330749512
39,,,,,,,,,,,,9.12641012332408e-08,46888918.0,0.5626287460327148,53282823.0,0.5992310047149658,120910152.0,1.6901979446411133,,,98128838.0,1.212428092956543,117957095.0,1.6248157024383545,137670973.0,2.2087206840515137,118627077.0,1.6152162551879883,,,128929113.0,1.8930518627166748,16506.5398913308,14081.54547663165,15998.037662558514,11654.076147958733,16022.769300934664,11116.653969371155,15390.76374610459,13976.460998240056,12750.959011081362,12948.486722664298,11836.524385717936,0.9617493694478815,122324699.0,1.7369611263275146
