,sta0_datasz,sta2_datasz,sta1_datasz,sta4_datasz,sta3_datasz,sta5_datasz,sta10_datasz,sta8_datasz,sta6_datasz,sta7_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta0,training_time_sta0,host_consumption_sta8,training_time_sta8,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta1,training_time_sta1,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta1,consumption_sta3,consumption_sta9,consumption_sta6,consumption_sta0,consumption_sta7,consumption_sta5,mean_acc,host_consumption_sta6,training_time_sta6,host_consumption_sta7,training_time_sta7,host_consumption_sta5,training_time_sta5,host_consumption_sta10,training_time_sta10,host_consumption_sta9,training_time_sta9
33,,,,,,,,,,,,1.0159609491487634e-07,53327989.0,0.6382710933685303,63478964.0,0.7922492027282715,,,81661901.0,1.0623505115509033,93171514.0,1.3685834407806396,89402237.0,1.2551429271697998,12681.882120217013,11011.508315698138,12100.728342720324,11603.426312893786,8753.91608515479,9802.90979354958,11472.452242763884,10635.612128041861,8965.23578357289,8751.543563460426,9704.85979434312,0.9543746005405079,,,107576629.0,2.0503406524658203,,,,,,
34,,,,,,,,,,,,8.970967304891781e-08,,,103095867.0,1.288344383239746,,,91464793.0,1.049839973449707,,,,,12930.13138489096,11344.29552819694,12509.77715427772,11854.89069316389,8916.742867852154,10195.36034671239,11859.378471025611,10930.472014808814,9363.759226604654,9040.67584439802,9989.484965049118,0.9571282484314658,92331428.0,1.037731409072876,114269972.0,1.8064587116241455,98490837.0,1.1506445407867432,,,,
35,,,,,,,,,,,,8.068966966270969e-08,43860850.0,0.5945513248443604,,,,,88040485.0,1.6939458847045898,72005553.0,1.1008055210113525,50951652.0,0.7098753452301025,13434.981719118086,11659.009772923384,12896.476617566439,12318.54437888555,9207.92112775751,10525.33011334274,12232.849752085183,11332.209860077852,9590.474264350505,9292.823564224662,10470.541394150245,0.9579301801594821,,,93283757.0,2.0296382904052734,,,,,,
36,,,,,,,,,,,,1.0733127797835451e-07,,,90057692.0,1.5886836051940918,,,103170390.0,2.09887433052063,,,88371417.0,1.5365278720855713,13681.580850952672,11970.250735928561,13232.514124598212,12730.8325334991,9511.465821282061,10700.640089969023,12564.720176251107,11625.01263232129,9814.525033944816,9550.785666135169,10661.759197511385,0.958951776677912,87119222.0,1.4916472434997559,96498288.0,1.8407695293426514,74360223.0,1.188793659210205,,,,
37,,,,,,,,,,,,1.3295177011659464e-07,32261515.0,0.46431779861450195,,,,,90830639.0,1.7816905975341797,82591952.0,1.4576075077056885,77559127.0,1.3213191032409668,14046.44580866179,12278.294208051346,13477.051254712038,12982.935228924758,9648.422709734234,10966.345188915308,12912.189245816367,11930.745246338762,9977.53499793201,9797.19534904426,11027.80723625191,0.9602845798839222,62959251.0,0.949230432510376,,,,,,,,
38,,,,,,,,,,,,1.0294678100478354e-07,29509629.0,0.49451637268066406,,,,,,,68769660.0,1.3549187183380127,,,14482.761832631162,12505.178177505642,13882.845975517399,13379.896874214543,9889.265694084099,11274.79887443025,13144.910872607745,12188.255529043287,10224.85341016321,9958.071416677074,11276.74704318302,0.9610527916388079,56803260.0,0.959214448928833,77086839.0,1.780195951461792,,,,,,
39,,,,,,,,,,,,1.3311566684112062e-07,,,81381017.0,0.8168418407440186,,,113995863.0,1.0987515449523926,,,129077673.0,1.3263800144195557,14746.464461197145,12837.395479973002,14246.118864050508,13611.247466802413,10022.469523254385,11464.256653620407,13495.900669868017,12532.014206009178,10379.908588361503,10199.923178648894,11468.504057693723,0.96252286976034,123087331.0,1.1910500526428223,118193057.0,1.118858814239502,123984058.0,1.2064576148986816,,,,
40,,,,,,,,,,,,1.1332534025417571e-07,41927810.0,0.4915330410003662,99627980.0,1.341993808746338,,,,,93460088.0,1.1640143394470215,97971612.0,1.2861430644989014,15185.736957226087,13045.237328891119,14539.76524841877,14007.814069040547,10229.0666938962,11877.90872153689,13749.024992850997,12772.124920927497,10624.807173881367,10539.517777252597,11891.143698397138,0.9634497382424094,101586715.0,1.4252479076385498,88438373.0,1.0648739337921143,,,,,,
41,,,,,,,,,,,,9.923065869150249e-08,54719221.0,0.507408618927002,85724390.0,0.8221559524536133,,,,,116692999.0,1.1734769344329834,79292522.0,0.7520468235015869,15569.209735279332,13393.255632553624,14944.032829283897,14423.391527258233,10437.648026191719,12109.535515644424,14088.408534050734,13108.582093064037,10873.081730870077,10780.536411918858,12177.147368804504,0.9640649069439281,,,110099022.0,1.0732998847961426,115581735.0,1.1522276401519775,,,,
42,,,,,,,,,,,,1.2682620745275656e-07,33558325.0,0.5237972736358643,76036915.0,1.3292028903961182,,,,,79526530.0,1.427985668182373,,,16016.548439221267,13855.673550987454,15371.869171112037,14891.351377427036,10760.79639251876,12350.438600270294,14611.071103897002,13502.401448541648,11210.367193322892,11026.614124490454,12460.291884698672,0.964977730404247,63543294.0,0.9880154132843018,,,88047016.0,1.8332526683807373,,,,
