,sta0_datasz,sta10_datasz,sta1_datasz,sta2_datasz,sta3_datasz,sta4_datasz,sta6_datasz,sta8_datasz,sta5_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta6,training_time_sta6,host_consumption_sta1,training_time_sta1,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta5,consumption_sta1,consumption_sta0,consumption_sta7,consumption_sta3,consumption_sta6,mean_acc,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta4,training_time_sta4
43,,,,,,,,,,,,,,,,365609416,9.992346048355103,465507964.0,13.419583797454834,461023966,13.25342845916748,18633.079304689512,20157.729615453456,20735.778662193083,18647.46535956865,20592.885748324166,18429.781212251615,15829.08559987623,16825.75608363951,17007.383324829956,18192.115992807794,18514.717072957894,0.9252462983131409,370078093.0,10.141257762908936,468655355.0,13.541199445724487,,,,
44,,,,,,,,,,,,,,,,364150496,10.002526998519897,579888102.0,20.603329181671143,457149464,13.208659648895264,19053.839758795268,20662.533486246735,21241.612030845135,19112.51847463829,21068.777919663236,18985.575687963574,16205.651667479286,17224.601880835457,17509.75847375717,18719.627942536506,18942.703561810074,0.91844627532092,369015657.0,10.1486234664917,466144253.0,13.56929898262024,,,,
45,,,,,,,,,,,,,,392979036.0,10.761698007583618,368342929,9.978421449661255,,,447408340,13.026683568954468,19316.399262754367,21095.263396303177,21625.0258354136,19377.050649544635,21481.420395215766,19329.456563857937,16496.865171755697,17541.256479094114,17767.92912679696,19071.61231288199,19214.353125749156,0.920091607353904,372855003.0,10.114468097686768,458897141.0,13.581037044525146,,,,
46,,,,,,,,,,,,,,577374682.0,20.5740327835083,374071979,9.959644079208374,,,454926325,13.03352975845337,19724.137328680295,21701.94547906063,22215.945753296546,19711.623482439532,22073.960349181085,19746.279795213803,16880.00746177661,18023.147821437768,18254.1914379165,19505.656532921283,19805.029967261733,0.9135230400345542,378178536.0,10.06876516342163,463567844.0,13.48606538772583,,,,
47,,,,,,,,,,,,,,,,465890654,8.98250699043274,591540784.0,13.110119342803955,589487688,13.026731967926025,20104.116978546066,22086.674191084487,22667.150422674364,20113.679641333885,22494.009125105877,20070.65694616511,17280.853435743866,18401.959261103344,18592.22435047213,19895.487629944222,20167.825026873303,0.9547097412022677,469846270.0,9.08208680152893,559477023.0,11.86854076385498,500624206.0,9.855185508728027,220145860.0,3.8946478366851807
48,,,,,,,,,,,,,,785234745.0,20.67393469810486,527212273,9.292828798294067,652428933.0,12.931579113006592,654615084,13.024247884750366,20892.84578413806,22694.97237475933,23318.61119042908,20914.397753158195,23111.737153886108,20657.853775917094,17720.945904291977,18868.49366833855,19124.04764803913,20511.998545062408,20760.326601601166,0.975506684996865,537080839.0,9.487715244293213,634379601.0,12.238858699798584,568368174.0,10.15430736541748,245491864.0,4.038030385971069
49,,,,,,,,,,,,,,461637734.0,11.091405153274536,425768869,10.10978388786316,514228542.0,12.881509065628052,516718404,12.978978633880615,21315.26675659863,23109.82614258029,23651.535169542953,21289.30176375166,23529.54907867425,21035.914455641232,18027.754914827125,19188.2633634931,19465.110141488374,20855.413696318785,21174.529959260937,0.9610041054812345,432554679.0,10.275201797485352,533931312.0,13.801013708114624,,,,
50,,,,,,,,,,,,,,,,365518474,9.947498559951782,466448208.0,13.434567928314209,461082926,13.231279373168945,21582.325896071827,23425.32069884588,24105.948839033572,21567.23007962331,23867.59326708693,21403.551486140397,18337.51198259545,19507.81935121797,19800.935578224344,21203.975588685014,21524.465962041573,0.9279608076268976,370319304.0,10.097962141036987,469127888.0,13.563064336776733,,,,
51,,,,,,,,,,,,,,,,364585309,9.980331897735596,463560214.0,13.454660177230835,457237477,13.196855783462524,21862.36665755538,23855.50679032212,24508.070138555893,21847.613844616746,24287.105939764784,21757.580259954506,18648.445108514392,19825.075070370323,20064.41158528493,21554.647409244506,21775.500755060686,0.9299624779007651,368908785.0,10.102287530899048,469194844.0,13.716819763183594,,,,
52,,,,,,,,,,,,,,458206651.0,11.105582237243652,420443382,10.117337703704834,512147004.0,12.948951959609985,515740745,13.092797994613647,22206.777752480717,24256.34955507594,24901.813320753638,22121.351997841102,24684.174419437328,22141.190130684347,18955.825495456917,20150.413353699398,20394.640760003655,21895.69158234236,22131.436603902603,0.9293743642893705,430731197.0,10.357310771942139,529437427.0,13.73448395729065,,,,
53,,,,,,,,,,,,,,735061534.0,20.61225724220276,473519784,9.139741659164429,609871608.0,13.15083122253418,611622153,13.22239375114441,22642.55898063754,24867.267762431362,25553.781332240163,22643.99401877173,25264.093076092915,22619.801623961528,19477.972676263522,20699.314210347085,20890.008527142145,22370.95441602339,22746.911749246214,0.9489331082864241,479754509.0,9.267981052398682,583666780.0,12.116297960281372,513172271.0,9.985880851745605,,
54,,,,,,,,,,,,,,,,466015470,9.00501012802124,591666882.0,13.09283447265625,590648879,13.05486798286438,23254.110670647027,25476.34658679094,26137.10697245039,23397.945318451202,25857.03073196294,23193.574397168,19896.363745215196,21224.2702012931,21418.461071728296,22942.828430464524,23274.18195718303,0.9721753272143278,470759660.0,9.124786615371704,717342952.0,20.644022464752197,497641427.0,9.78550910949707,217158014.0,3.8735859394073486
55,,,,,,,,,,,,,,487673129.0,10.647529363632202,471480116,10.23268461227417,546125983.0,12.578402757644653,553095264,12.859142780303955,23752.204895130264,25850.49875655246,26570.57176054753,23830.425724255656,26239.626351816692,23589.029752675906,20192.14157270176,21557.827023951922,21766.89206330599,23294.92913780286,23617.754558990644,0.9711872014132413,481995836.0,10.486732006072998,572798827.0,13.786313772201538,,,200349646.0,3.8733303546905518
56,,,,,,,,,,,,,,460120709.0,11.092841863632202,427483952,10.16132140159607,516381490.0,12.963165521621704,516632466,12.971844911575317,24158.72373554401,26240.857611855925,26999.77080296307,24146.543692752053,26636.562363477784,23975.238041725097,20494.447039138497,21824.15662842496,22132.68800557679,23644.328330809905,24027.420322405535,0.9389581788669933,435546737.0,10.363994598388672,532402019.0,13.717583417892456,,,,
57,,,,,,,,,,,,,,,,364841473,9.972190618515015,465962613.0,13.48772644996643,459261520,13.236399173736572,24453.40217341675,26619.11165958461,27337.78356090834,24430.261282287032,27027.040614121208,24330.175035253433,20798.01906840536,22149.228369980337,22470.884180574012,23993.460267465933,24367.05175693967,0.9310160170901906,369902068.0,10.118143558502197,468514731.0,13.603994846343994,,,,
58,,,,,,,,,,,,,,,,366152321,9.997216701507568,579374737.0,20.59352684020996,461412821,13.234408617019653,24808.215569980683,27097.358853243168,27968.313047745756,24841.734690047346,27573.03626082769,24771.29999715989,21245.822759237984,22627.872866696893,22882.46452291737,24515.069157075446,24710.473153789306,0.9287288405678489,370845547.0,10.138737201690674,468615439.0,13.519370794296265,,,,
59,,,,,,,,,,,,,,490610438.0,10.660470247268677,475904788,10.273829698562622,550010494.0,12.65684723854065,555081892,12.855316162109375,25166.919797493632,27509.262784915933,28351.846078691426,25145.419241706273,27982.510935103273,25148.528266157475,21548.646414186464,22939.661396672396,23240.335694894355,24887.220525631896,25046.515282205248,0.9325206171382557,480405753.0,10.376061201095581,574340571.0,13.795124292373657,,,200833104.0,3.849106550216675
60,,,,,,,,,,,,,,600613026.0,11.007099390029907,530168260,9.328332424163818,656816495.0,12.99863076210022,658924156,13.076053619384766,25702.159494966185,27904.57014284965,28790.91189669391,25587.561820405095,28388.865168101594,25542.63145273236,21893.13387337821,23316.81237707684,23625.62092817013,25288.041886105035,25480.334038122663,0.9585695429281755,536344880.0,9.44362473487854,636701068.0,12.235507488250732,570133184.0,10.189652681350708,246025310.0,4.041271209716797
61,,,,,,,,,,,,,,738279970.0,20.68713641166687,476512086,9.122991561889648,612945635.0,13.142588138580322,615150830,13.255661010742188,26314.93347980599,28489.209027498913,29363.922653637288,26239.801144374604,28987.943544367383,26112.828555739306,22408.832056426225,23887.6920459029,24149.349965678062,25771.24188556134,26092.101568306465,0.9713155193762346,482737229.0,9.266886234283447,585302213.0,12.078652143478394,515835716.0,10.024169683456421,,
62,,,,,,,,,,,,,,456709402.0,11.037901401519775,424193067,10.121015787124634,513340483.0,12.95663332939148,514814844,13.010324239730835,26591.992599877514,28917.338656796317,29763.381833494666,26678.956571585917,29413.663551310266,26483.793900177927,22643.588859721534,24209.580650960965,24478.1504985936,26122.692807202377,26504.349560971164,0.967437971721996,431543573.0,10.300042867660522,532476298.0,13.843199968338013,,,,
