,sta0_datasz,sta10_datasz,sta2_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta3_datasz,sta7_datasz,sta8_datasz,sta9_datasz,sta1_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta0,consumption_sta2,consumption_sta6,consumption_sta1,consumption_sta5,consumption_sta7,consumption_sta3,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2
35,,,,,,,,,,,,,,,,,,454869563.0,10.96663236618042,,,512943694.0,12.954735279083252,517501117,13.129278659820557,14600.22110044163,16068.351454381289,16380.084616185099,16152.854562596487,13113.051972104025,14621.104662481417,14507.26721696826,12437.696314455286,14531.576371134923,13465.070995114667,14150.448212112924,0.9877170107581399,420441977.0,10.043752908706665,431137263.0,10.333920001983643,528558766.0,13.680574893951416,,
36,,,,,,,,,,,,,,,,,,450991826.0,10.865432977676392,,,512293305.0,12.936137676239014,514145595,13.00619101524353,14905.550886952647,16482.301515712934,16806.65646089014,16493.962570220086,13462.655563433647,14904.101317666073,14927.72844654092,12743.914481898772,14912.50886432924,13818.73315174937,14500.068223090473,0.9878123565153643,418900234.0,10.002668142318726,430528195.0,10.28545331954956,527843314.0,13.672045946121216,,
37,,,,,,,,,,,,,,,,,,,,,,,,504640127,14.443674802780151,15163.47920006593,16900.713112894413,17239.952949437687,17035.71356416155,13837.057614821515,15319.837268289331,15260.329908159725,13093.455941897477,15234.164933305838,14137.478397572258,14886.121887578363,0.9875811013308439,362257252.0,8.47447419166565,376004409.0,8.82886815071106,443495873.0,11.366241455078125,395353174.0,9.39233136177063
38,,,,,,,,,,,,,,200111671.0,3.8652255535125732,,,484133099.0,10.574721574783325,,,550039058.0,12.801389455795288,550556635,12.821252584457397,15566.083381035003,17330.041983562587,17788.52766398403,17458.115247349666,14180.412594232472,15699.90109784275,15609.330470555873,13411.563569356105,15567.818988385998,14483.413342620477,15232.805291436916,0.9870681383393027,468362754.0,10.161186456680298,478598750.0,10.424803018569946,571719972.0,13.797439575195312,,
39,,,,,,,,,,,,,,200597325.0,3.8722939491271973,,,487080845.0,10.517154932022095,,,549858760.0,12.634095430374146,556899453,12.910270929336548,16096.683690114602,17727.225942870173,18251.878128494984,17862.954108219335,14490.38758286235,15979.602364758082,16046.464768355467,13705.839071132443,15977.513796679941,14837.575525649958,15578.714438551382,0.9879049983891574,469413837.0,10.063766717910767,480674733.0,10.35452151298523,575555838.0,13.762035608291626,,
40,,,,,,,,,,,,,,,,,,737373235.0,20.614354610443115,,,615786143.0,13.218729734420776,616356943,13.246019124984741,16660.31568613058,18238.04381214068,18801.950102351,18383.71166273729,15023.388301782938,16658.209800259836,16666.67454669686,14198.481306879878,16561.626730511845,15339.297576169742,16160.239823723436,0.9880004687742754,469022847.0,8.978910446166992,487107518.0,9.341047286987305,585075223.0,12.003389596939087,518016924.0,10.006200075149536
41,,,,,,,,,,,,,,,,,,,,,,572985594.0,20.59451913833618,454042661,13.23320484161377,17000.006843380797,18833.344494844237,19385.622278614686,19001.344928825773,15513.718833928373,17129.790413468694,17084.815554983707,14644.748600494948,17027.217979146506,15759.080309520634,16601.59207696629,0.9881909760561857,356285465.0,9.901641845703125,360333550.0,10.025784969329834,460985087.0,13.491329431533813,,
42,,,,,,,,,,,,,,201568393.0,3.919631242752075,,,482469651.0,10.576500177383423,,,544645273.0,12.697248220443726,549374448,12.874708652496338,17385.433270198508,19239.965350841347,19836.81465704571,19391.717907379683,15850.090857513818,17444.42375273592,17429.502329884494,14961.935733609038,17425.116663144374,16106.699289276048,16941.301898199803,0.9878280813043768,467057398.0,10.145941734313965,475601017.0,10.374414682388306,568233409.0,13.771604061126709,,
43,,,,,,,,,,,,,,243605273.0,4.005851984024048,,,592636179.0,10.868973970413208,,,655270723.0,13.011103391647339,655517609,13.021207809448242,17892.20496097285,19678.98357488946,20233.15977180851,19766.835818108655,16105.889467948396,17858.14402139756,17866.05305110328,15228.773062251747,17829.421184153893,16471.823693026476,17308.52280802714,0.987982755357569,521309456.0,9.204918622970581,539954978.0,9.593090772628784,632842863.0,12.157690048217773,566956678.0,10.18271017074585
44,,,,,,,,,,,,,,,,,,,,,,462283668.0,13.49673843383789,453585997,13.162875890731812,18284.198543596583,20121.973691504492,20569.532414828333,20179.94471489782,16443.74693070458,18262.422138300128,18217.59163883955,15554.188170126834,18207.05563526108,16816.25518081336,17677.056560843703,0.9879596395926042,355816044.0,9.808069467544556,362767626.0,10.018697023391724,464789521.0,13.601773738861084,,
