,sta0_datasz,sta10_datasz,sta1_datasz,sta4_datasz,sta2_datasz,sta3_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta2,consumption_sta6,consumption_sta5,consumption_sta7,consumption_sta0,consumption_sta1,consumption_sta3,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta4,training_time_sta4
21,,,,,,,,,,,,,,,,482985519.0,10.575500965118408,545797431.0,12.737302303314209,549459958,12.88012170791626,9011.005278700279,9684.233240983167,10057.163932649697,9908.587061951874,9081.65046217242,8792.604241718553,8758.178009632817,8211.008474494685,7984.238616771732,7513.714048971362,8684.718285761865,0.985182523727417,461919716.0,10.035122871398926,480152518.0,10.508727312088013,566918897.0,13.725586652755737,,,197980206.0,3.8167006969451904
22,,,,,,,,,,,,,,,,450310859.0,10.91055703163147,509467751.0,12.975054740905762,513428007,13.130977869033813,9436.09330625349,10075.660735659225,10494.434510863151,10323.156316050041,9361.93823030892,9217.77457460407,9154.101145998582,8481.954910547312,8308.086338654766,7823.526308457072,9036.653638108892,0.9849492365663702,411707259.0,9.898354053497314,436385297.0,10.537463426589966,524608581.0,13.6621994972229,,,,
23,,,,,,,,,,,,,,,,450816045.0,10.892537593841553,639904123.0,20.632045030593872,516949726,13.210060119628906,9847.657901287572,10672.205307537575,11088.972103340286,10902.693751344295,9707.5473080727,9734.517661009879,9634.953464111952,8992.363675159506,8785.135330282943,8277.023937829073,9465.372852875558,0.9854493195360358,412258100.0,9.907256126403809,436497052.0,10.518840789794922,640158762.0,20.633075714111328,,,,
24,,,,,,,,,,,,,,,,556048381.0,11.134256839752197,610344324.0,13.189282417297363,613825150,13.360959768295288,10116.505296938203,11096.418964213244,11492.645066678311,11305.583268755647,10085.27208562811,10151.490182225452,10001.607134424858,9330.10654117353,9139.905389755124,8641.512304434375,9835.546770806957,0.9855096177621321,468279990.0,8.95357632637024,498214117.0,9.573606967926025,581553931.0,12.016583442687988,518191239.0,10.030836343765259,,
25,,,,,,,,,,,,,,,,,,555138532.0,13.583898305892944,553948289,13.546586990356445,10411.348483243264,11483.372387468095,11859.788214430397,11704.74448132082,10590.80210419109,10495.732182166234,10376.543337800966,9672.491416873876,9526.311438809274,9022.070013540506,10220.647540129487,0.986073071306402,410932664.0,8.74870777130127,429507567.0,9.19364857673645,506232591.0,11.665766954421997,448475048.0,9.688273668289185,,
26,,,,,,,,,,,,,,,,,,490132473.0,12.866421699523926,619476075,20.602168083190918,11078.415040936317,12085.511111157208,12396.426547337996,12212.667326534878,11186.878976314238,10946.998002822646,10963.804669913252,10201.094551488395,9931.866088420295,9420.64573498112,10763.985046746011,0.9859763492237438,397230489.0,9.752036809921265,418858669.0,10.397051811218262,503899711.0,13.519985675811768,,,175213052.0,3.6994149684906006
27,,,,,,,,,,,,,,,,451704837.0,10.978820562362671,507738812.0,12.948819875717163,513048186,13.159343004226685,11482.873743673801,12419.526192604526,12797.730652375516,12622.214042063146,11449.011719187458,11297.203161439133,11337.708107200868,10544.515483153522,10232.735429177359,9716.402656170254,11110.002362266945,0.9859711582010443,411728682.0,9.913108825683594,433418812.0,10.481450319290161,523790834.0,13.668415784835815,,,,
28,,,,,,,,,,,,,,,,452261537.0,10.979670524597168,508699808.0,12.9918212890625,511632601,13.097949028015137,11844.924889429049,13062.172385094022,13405.493532212027,13253.190468570396,11871.31424230485,11817.07942762684,11817.300143309072,10999.908328006262,10710.390528509999,10178.89363668834,11633.587079686207,0.9869190508669073,430413083.0,10.379433870315552,434721177.0,10.496827840805054,634816490.0,20.616902351379395,,,,
29,,,,,,,,,,,,,,,,589410295.0,10.959148645401001,646475579.0,12.986369371414185,651303874,13.218380212783813,12239.957045421881,13458.378276299727,13803.014540997276,13663.266919744878,12290.113988868376,12240.776464531671,12292.466609015817,11349.26919502746,11069.915095300217,10516.833299637221,12023.345881356876,0.986579721624201,513647977.0,9.15735125541687,541659746.0,9.747611284255981,628503457.0,12.278496980667114,559276888.0,10.12114667892456,240289179.0,3.9560794830322266
30,,,,,,,,,,,,,,,,421949604.0,10.266433477401733,,,485381998,12.80853819847107,12922.902722044111,13840.666345078693,14208.908468110063,14042.750747579988,12685.685690766164,12660.053704875147,12571.0145334217,11719.192145894103,11415.221497845932,10851.5702819791,12380.470038995725,0.9871460578658364,404611269.0,9.763878345489502,425477366.0,10.378568410873413,498330572.0,13.454648733139038,,,230595784.0,5.178226947784424
