,sta0_datasz,sta10_datasz,sta2_datasz,sta3_datasz,sta5_datasz,sta4_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,sta1_datasz,host_consumption_sta4,training_time_sta4,host_consumption_sta8,training_time_sta8,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta2,consumption_sta6,consumption_sta0,consumption_sta5,consumption_sta3,consumption_sta7,consumption_sta1,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3
10,,,,,,,,,,,,,,,,468899251.0,10.702300786972046,,,674024703,20.592370986938477,538259182,13.00525689125061,7423.205360185577,6668.138862791615,7882.668524318312,7514.252718422286,7174.063657360279,5968.633237319842,4739.343832332614,5537.038374953936,5161.445016150022,5101.249798089015,4430.586863240007,0.9780664985830133,437370036.0,9.865390062332153,447666883.0,10.133048057556152,547721926.0,13.342333316802979
11,,,,,,,,,,,,,,,,466838892.0,10.710533857345581,,,530794845,12.797838687896729,536251801,13.061722993850708,8071.029140543644,7111.305051744999,8439.463929024476,8033.726787961943,7830.268965427271,6380.40408336206,5085.919069992194,6025.241928675168,5593.377762635418,5444.893797749206,4757.049130418767,0.979328377680345,432516471.0,9.841959714889526,442660488.0,10.100528717041016,544364817.0,13.350950956344604
12,,,,,,,,,,,,,,,,468487387.0,10.7152419090271,,,670704521,20.603978157043457,538212367,13.041883945465088,8854.819161097119,7887.898323860649,9245.532479662315,8797.07128462974,8555.180580134333,7097.122564701145,5580.373540042765,6623.931466499252,6125.4632103615695,6042.00169768345,5217.0067311217135,0.9806960929523815,431958366.0,9.821512222290039,448514965.0,10.22284460067749,546775273.0,13.375088214874268
13,,,,,,,,,,,,,,,,471167251.0,10.658365726470947,,,537792020,12.805728435516357,543669995,13.091594457626343,9379.304659804111,8366.064129541866,9905.169880525173,9467.78312085063,9058.848414654205,7503.710689401968,6015.326182521628,7027.549626898945,6477.232773665239,6383.534255169525,5601.4968681595565,0.9820391860875216,440683198.0,9.850928783416748,452029177.0,10.129514455795288,552193471.0,13.369121551513672
14,,,,,,,,,,,,,,,,469910357.0,10.676841259002686,,,534660618,12.803213119506836,540097433,13.038004875183105,10031.142095090803,8841.458555178582,10438.33956133631,10008.615562932551,9695.285533011067,8029.006457957245,6342.982020964377,7524.463313757412,6927.574033219149,6832.77421446071,5911.509238338933,0.982859882441434,439079076.0,9.895471572875977,449843270.0,10.160869359970093,548309815.0,13.33969497680664
15,,,,,,,,,,,,,,,,471069167.0,10.714061737060547,,,535105869,12.759881496429443,672892320,20.58570671081543,10811.35967643057,9613.127753745499,11283.506007966054,10919.288078393076,10406.596537492762,8655.250447888047,6830.554179750049,8112.871770499535,7466.055753589516,7363.445758654471,6382.832653331133,0.9729115746238015,439619846.0,9.914403438568115,446697770.0,10.091360569000244,550343806.0,13.36280345916748
16,,,,,,,,,,,,,,,,470242143.0,10.676093816757202,,,533032327,12.669697046279907,543319776,13.082834482192993,11349.063114728862,10064.1811760415,11997.89277214559,11456.36657687013,11012.973572428964,9073.352757131655,7229.644730330713,8514.196155589018,7915.027506244182,7710.265163058446,6752.966712806594,0.9837060299786654,438352943.0,9.845244646072388,448968699.0,10.132186651229858,550702875.0,13.372655153274536
17,,,,,,,,,,,,,,,,469047017.0,10.703398704528809,,,534879612,12.8104248046875,541729814,13.087328672409058,12021.216033193004,10549.130061995094,12558.982035150282,11983.967030529344,11521.296349474116,9604.35143788879,7552.672788613589,9000.089136969476,8289.0321782801,8169.204406841596,7066.910578948499,0.9822841178287159,435808638.0,9.860458612442017,448813793.0,10.183847427368164,548284668.0,13.331037759780884
18,,,,,,,,,,,,,,,,469451679.0,10.735606908798218,,,533842200,12.789390802383423,540364339,13.049261331558228,12539.004065564844,11125.526265403816,13261.164505673136,12656.386715841942,12011.009118046097,10029.697250046082,7958.535467194038,9396.738384942611,8649.525810486732,8541.054662565462,7449.315683281498,0.9847700324925509,433819568.0,9.847135782241821,446026263.0,10.142391204833984,547974549.0,13.335446834564209
19,,,,,,,,,,,,,,,,470434098.0,10.716652870178223,,,533482033,12.757953882217407,539400780,13.030922651290894,13185.78092121275,11595.390909375143,13811.929492656709,13151.47628450631,12623.012461187427,10460.44936185208,8316.332674340045,9794.939627291447,9108.74561604891,8908.930192572063,7761.457597272743,0.9854998209259727,437086039.0,9.862135171890259,450105476.0,10.19276762008667,546977543.0,13.309890747070312
20,,,,,,,,,,,,,,,,469381855.0,10.756937265396118,,,531917949,12.819821834564209,535881379,12.993799686431885,13726.107423661262,12194.071507662675,14398.985115886475,13809.58045331002,13118.972375960066,10988.031631375998,8647.818424656336,10280.524098878443,9460.962405898092,9357.108901048756,8069.163842592503,0.9863246841864153,436251996.0,9.903223514556885,446344622.0,10.152203559875488,545765632.0,13.378062963485718
