,sta0_datasz,sta10_datasz,sta2_datasz,sta3_datasz,sta5_datasz,sta4_datasz,sta6_datasz,sta7_datasz,sta8_datasz,sta9_datasz,sta1_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta6,training_time_sta6,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta2,consumption_sta6,consumption_sta0,consumption_sta1,consumption_sta3,consumption_sta5,consumption_sta7,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2
59,,,,,,,,,,,,,,,,,,,,499491886,14.318640232086182,25229.348758386142,27918.059565858173,28986.508952115844,27754.001956804455,25327.757486376784,25222.065354097613,23018.179498599966,21435.175778749086,24809.199255417316,25258.459324493397,23383.391610302893,0.9894714788957075,359169125.0,8.468523025512695,372291467.0,8.814794778823853,438356910.0,11.267348527908325,392880708.0,9.428005933761597
60,,,,,,,,,,,,,,196868088.0,3.790928363800049,478453732.0,10.503735065460205,682152856.0,20.643504858016968,548464234,12.822046756744385,25899.46026839901,28392.56834695196,29630.886729568283,28284.114296743915,25873.70435055075,25773.765158777587,23518.426680621724,21918.194079863068,25344.405456045664,25784.521484918918,23815.868099620693,0.9890122522007335,461182901.0,10.059664487838745,474803472.0,10.406309604644775,567116469.0,13.679643392562866,,
61,,,,,,,,,,,,,,,,446868424.0,10.87898588180542,509066690.0,13.056990623474121,509330666,13.06584095954895,26324.24410231747,28817.224051596597,30028.57019203366,28686.81489637394,26140.154154654385,26105.047701791118,23839.730825888306,22218.489035780356,25692.825018707175,26162.41584863106,24151.192505972867,0.9891710172999989,415334691.0,10.028334617614746,425783089.0,10.299787044525146,521300118.0,13.624679565429688,,
62,,,,,,,,,,,,,,,,557512550.0,11.084559917449951,617993596.0,13.3396737575531,615803050,13.252651929855347,26687.06617168375,29239.074131759688,30424.487722792102,29099.218198431063,26539.4916490859,26625.098603700368,24199.779827784398,22577.7550872108,26087.96676229308,26548.950231013943,24491.236418031207,0.989152583208951,469349385.0,8.975688457489014,490325833.0,9.404459953308105,587235069.0,12.118786573410034,518602798.0,10.022518396377563
63,,,,,,,,,,,,,,,,,,554799300.0,13.670560121536255,546677556,13.30928111076355,27052.441017320423,29638.414490110306,30837.527211725355,29497.650908514264,27064.578824913868,26908.483214823595,24572.630886406132,22962.071548327585,26492.878058117596,26923.250915558285,24828.47851647333,0.9891447099772367,408578605.0,8.704897403717041,426330634.0,9.131832599639893,505780688.0,11.650773763656616,448377026.0,9.687361001968384
64,,,,,,,,,,,,,,,,451842959.0,10.96885085105896,514096157.0,13.14243745803833,512047517,13.060260534286499,27421.65189036478,30032.62869254048,31228.872293206437,29891.616771362682,27484.34085600255,27258.69711216276,24914.80256141264,23293.803178607548,26851.812760448174,27309.00001897775,25164.109011558303,0.9891273867000233,417803251.0,10.030059814453125,428144717.0,10.305198669433594,523830934.0,13.625178813934326,,
65,,,,,,,,,,,,,,,,451742496.0,10.942718267440796,514142177.0,13.091383457183838,512805877,13.03498387336731,27690.588946176456,30407.340141447665,31631.13824763585,30290.251594895533,27751.79748988636,27651.576296646625,25231.08420251549,23603.635759924786,27202.71470549634,27603.631321623623,25500.109273432216,0.9891308654438365,416231722.0,9.981346845626831,429032715.0,10.299745082855225,524581848.0,13.62483549118042,,
66,,,,,,,,,,,,,,,,452754274.0,10.932340621948242,516776387.0,13.114383697509766,514909083,13.047752380371094,28062.48867498743,30797.15479505419,32022.221417686975,30680.08175548798,28084.122755752276,28055.242645009268,25556.23815613523,23904.154228000487,27552.553041444447,27980.46088177169,25856.73688069832,0.9891720143231478,418204434.0,9.975801706314087,431044795.0,10.316468000411987,524489625.0,13.488908290863037,,
67,,,,,,,,,,,,,,,,,,465241546.0,13.647153615951538,454266659,13.171698331832886,28420.83632831238,31190.4382937988,32410.19360757212,31086.35005152283,28434.443031355448,28415.82004041197,25876.517624775657,24203.157248596126,27819.245670375196,28358.961553304875,26194.71828794975,0.9892391941764138,356146000.0,9.799211740493774,361140494.0,9.967279434204102,459996504.0,13.395822763442993,,
68,,,,,,,,,,,,,,,,,,462483619.0,13.64096713066101,452462098,13.203445196151733,28772.516150140855,31571.256829594502,32814.54064052014,31475.130133706476,28711.970868207478,28708.761151277202,26190.84808798459,24498.227662786718,28169.165694444655,28729.148143107937,26526.94822991405,0.9891573895107616,355684332.0,9.87100100517273,363296739.0,10.094582796096802,457388661.0,13.395169973373413,,
69,,,,,,,,,,,,,,,,548987425.0,11.12746286392212,609945338.0,13.315157651901245,607394746,13.198904514312744,29218.31470858925,32146.645347624577,33343.269926808825,31963.453342306657,29387.062567775036,29260.479917310942,26640.574491337276,24910.38205897708,28758.31686728199,29287.839823973394,27044.827654312474,0.9893162142146718,463097447.0,8.968462705612183,483121444.0,9.3800208568573,732039019.0,20.63319730758667,510159216.0,9.968802213668823
