,sta0_datasz,sta10_datasz,sta2_datasz,sta1_datasz,sta4_datasz,sta3_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta1,training_time_sta1,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta5,consumption_sta0,consumption_sta7,consumption_sta1,consumption_sta3,mean_acc,host_consumption_sta0,training_time_sta0,host_consumption_sta5,training_time_sta5,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2
35,,,,,,,,,,,,,,,,,,454353329.0,10.867852926254272,,,421888690,10.016984462738037,518775588,13.054735660552979,14939.25325018384,16062.920604092687,16601.957780461093,14673.120332715776,16424.919558456233,14731.51420986976,14724.48278357892,13329.95682022009,13674.321984195025,12592.810995291044,14498.362851657796,0.9876799041574652,433435780.0,10.30739426612854,641613530.0,20.61575675010681,528538441.0,13.529989957809448,,
36,,,,,,,,,,,,,,,,,,552538503.0,11.123762607574463,,,465459868,9.006484031677246,608984769,13.207228899002075,15216.03979003068,16491.285244711602,16946.264841360608,15067.768435613167,16854.518795036056,15129.760753801564,15101.693352408536,13674.712016323534,14005.945529118824,12935.22583093128,14894.593599209187,0.9877266016873446,483318525.0,9.36303186416626,609957850.0,13.251566171646118,583793610.0,12.174236297607422,515550194.0,10.069324731826782
37,,,,,,,,,,,,,,,,,,,,,,407788934,8.744079113006592,548885436,13.408500909805298,15512.829193006559,16909.29570168692,17394.6312213961,15604.731816117841,17278.113194492078,15473.53632267271,15478.249371367723,14049.997238133195,14328.598156655678,13309.465073400534,15313.948777017926,0.987574810331518,419548120.0,9.006160736083984,550166621.0,13.45359182357788,507918866.0,11.780646324157715,450177254.0,9.784453392028809
38,,,,,,,,,,,,,,258184641.0,5.225922584533691,,,481517078.0,10.560328483581543,,,464026767,10.096278190612793,548474670,12.896075248718262,15940.294527624299,17312.696473453776,17832.772715517498,15992.093431741678,17621.893957833643,15830.58096094278,15872.141044949676,14393.026286604025,14681.602487181828,13638.474438903897,15684.402381359343,0.9876124100251631,474835699.0,10.364135265350342,542411575.0,12.65999698638916,563952719.0,13.638153314590454,,
39,,,,,,,,,,,,,,,,,,449321299.0,10.857929468154907,,,419352808,10.040102481842041,513390043,13.069504737854004,16405.14344212453,17808.488041205117,18478.62402557605,16403.694923964493,18275.10152963532,16340.272760092712,16365.973215754611,14879.746619854697,15121.990994848433,14093.538767991051,16204.465373530527,0.987673049623316,430058164.0,10.326807498931885,636274067.0,20.6443829536438,524820678.0,13.619112014770508,,
40,,,,,,,,,,,,,,,,,,446748002.0,10.844988107681274,,,414734534,9.9702627658844,513688260,13.070759296417236,16749.215133997423,18210.225562962692,18888.885824162808,16724.6402756472,18665.35609098019,16737.70225191774,16744.014143505356,15198.127815337815,15458.719033729905,14385.113209039833,16555.46765678711,0.9878202351656827,424326673.0,10.212985277175903,512000764.0,13.001021146774292,523463442.0,13.554959058761597,,
41,,,,,,,,,,,,,,241163079.0,3.999692678451538,,,590021133.0,10.920336723327637,,,516802755,9.155265092849731,651191143,13.152116775512695,17277.991277603,18608.735284625487,19325.693408979227,17193.278105088608,19083.340133099377,17176.974473956765,17130.93683326172,15562.012737899526,15827.642040426721,14729.417281497397,16936.187795368896,0.9878293330019171,531560102.0,9.4830641746521,648028431.0,13.00231647491455,627424053.0,12.204241037368774,565548601.0,10.207699537277222
42,,,,,,,,,,,,,,,,,,,,,,358000976,9.81009292602539,460546734,13.264130115509033,17615.92482297251,19006.3977939083,19728.728713383574,17604.056090947444,19464.968322825815,17558.354517500862,17511.934591421796,15908.452903738966,16162.957825508052,15050.90495059206,17284.555332664204,0.9878997315060009,366788185.0,10.072791337966919,463180455.0,13.350606203079224,462147804.0,13.313769578933716,,
43,,,,,,,,,,,,,,,,,,,,,,354519295,9.759413957595825,457733203,13.314796209335327,17980.8141450242,19393.284372131664,20126.386268660615,17880.034704480153,19866.80379496598,17840.963055004464,17886.32046006991,16233.409068911213,16499.670307740795,15350.502963849265,17554.67259274468,0.9882658990946683,364407148.0,10.055339574813843,459859174.0,13.389692544937134,460654888.0,13.421922206878662,,
44,,,,,,,,,,,,,,,,,,389273052.0,10.639499187469482,,,364648114,9.840118169784546,448660717,13.073048830032349,18346.45776216009,19785.890277617287,20538.41814823825,18226.884763992868,20288.37618432902,18198.547621114692,18224.391925899054,16555.032998967086,16848.99459430461,15610.71720787316,17918.322617735725,0.9879671443592418,374006672.0,10.119821786880493,,,454218625.0,13.323531866073608,,
