,sta0_datasz,sta10_datasz,sta1_datasz,sta2_datasz,sta3_datasz,sta4_datasz,sta6_datasz,sta8_datasz,sta5_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,host_consumption_sta1,training_time_sta1,consumption_sta8,consumption_sta10,consumption_sta4,consumption_sta9,consumption_sta2,consumption_sta6,consumption_sta1,consumption_sta5,consumption_sta0,consumption_sta3,consumption_sta7,mean_acc,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta4,training_time_sta4
43,,,,,,,,,,,,,,,,,,548831114.0,13.57349443435669,549784787,13.630192756652832,404130069,8.69374680519104,19582.80440903933,20324.64573789126,18094.61173119763,19799.609286922845,17926.91181653611,17949.68160762025,15373.838316749443,17862.166350297757,16419.616170236884,17488.159339916085,16596.35872545012,0.9880983450196006,415629857.0,8.959589719772339,502617548.0,11.720174074172974,442952174.0,9.6619873046875,,
44,,,,,,,,,,,,,,,,,,556466715.0,13.599931478500366,555398053,13.562346458435059,411861006,8.751698017120361,19971.656173390827,20785.717873882997,18383.56680720968,20214.222695606262,18472.08218658676,18243.76443296256,15728.5456752285,18239.950278186912,16699.23308932164,17905.637902209462,16934.776321566173,0.98842346126383,422776078.0,8.997951030731201,509871864.0,11.726799964904785,470769974.0,10.367456436157227,,
45,,,,,,,,,,,,,,,,446840592.0,10.896672010421753,504932973.0,12.921935796737671,513042571,13.266058921813965,416850617,10.08331561088562,20388.76805955532,21111.65622039166,18685.924238421954,20674.157306172678,18854.16237936074,18601.368839576877,16067.08002132521,18625.99819502969,17055.959917271084,18274.342531534185,17284.223112257212,0.9884450923312794,428342592.0,10.373483657836914,519634290.0,13.55751347541809,,,,
46,,,,,,,,,,,,,,,,480597098.0,10.52788257598877,543618482.0,12.665350914001465,549929989,12.907774209976196,464753022,10.115530967712402,20812.516970337016,21543.50659969162,19111.37930973819,21120.590518124238,19143.332494199418,19046.234160762968,16377.248597075186,19036.23195543291,17379.245502325186,18630.274766812454,17649.238583183494,0.9880625930699435,477282348.0,10.44392728805542,565298419.0,13.631851196289062,,,195422718.0,3.827565908432007
47,,,,,,,,,,,,,,,,448384106.0,10.857216358184814,507743268.0,12.91668176651001,514956872,13.181432723999023,417278778,10.003458738327026,21252.190939739594,21982.44797430903,19540.18911423354,21463.51572395697,19430.778293522613,19465.87576553371,16684.270267608958,19429.94000923367,17699.4536145951,18984.777158748242,18001.693418993626,0.9882174513556741,430494198.0,10.351777076721191,524318909.0,13.619385957717896,,,,
48,,,,,,,,,,,,,,,,,,550869378.0,13.505786418914795,552106558,13.568800449371338,408712638,8.732562065124512,21587.749057951973,22435.39047128704,19824.07229172228,21910.149159568013,19853.246269438427,19820.917359045685,17034.03471448255,19801.154804087837,18072.035806118332,19382.217247788718,18331.24107421285,0.9883668097582731,420427878.0,9.00001859664917,506649887.0,11.719207286834717,446108600.0,9.657284021377563,,
49,,,,,,,,,,,,,,,,446575944.0,10.877500057220459,506337509.0,12.92739462852478,512183442,13.153671979904175,416046664,10.041345357894897,22013.94041952598,22840.113592076475,20131.51758991717,22323.104304810662,20275.092315564165,20192.007846548677,17359.33772138965,20170.37061417731,18427.473063326783,19746.553425566985,18673.580450585167,0.988119596784765,428710573.0,10.381915807723999,521267465.0,13.579160213470459,,,,
50,,,,,,,,,,,,,,,,478721553.0,10.580381393432617,541592303.0,12.732092380523682,545918464,12.897218227386475,470676102,10.35408067703247,22444.528014692158,23246.02383904567,20535.420111198655,22748.17932193407,20563.14122771235,20631.129554283285,17668.99803668174,20583.399266786993,18752.629071219635,20102.054974373357,19051.790134243794,0.9882364110513167,472189953.0,10.394335269927979,560489593.0,13.594905138015747,,,196257372.0,3.837430715560913
51,,,,,,,,,,,,,,,,,,,,640634895,20.599571704864502,453381225,10.36675238609314,23064.38076434028,23871.62348645587,21189.236042868364,23342.805397045548,21222.07529422093,21046.235344880763,18190.653403817,20997.52256401536,19305.173270255626,20688.796631562822,19488.362618668816,0.9880885481834412,408502128.0,8.840757846832275,480919362.0,11.507847309112549,431022395.0,9.490598201751709,187219857.0,3.67972731590271
52,,,,,,,,,,,,,,,,445825580.0,10.838604211807251,632818510.0,20.612849712371826,511665682,13.184519529342651,415183080,10.02189588546753,23663.807811111634,24438.245248127663,21808.493549221406,23979.004434092065,21673.844546175595,21582.50461165684,18556.10344912153,21501.47147656923,19780.878077492474,21119.688807559254,19978.33238286251,0.9883507110855796,428170169.0,10.35650110244751,519414563.0,13.557814121246338,,,,
53,,,,,,,,,,,,,,,,448043348.0,10.889541864395142,507712201.0,13.011522054672241,511092747,13.133642673492432,415002295,9.986307859420776,24099.086627045115,24872.777327124673,22099.481166813017,24376.083874020962,21973.025661539188,22002.95827372178,18839.27799299803,21883.818652186717,20022.617074832302,21470.16476968327,20317.713952359467,0.9883569749918851,428120242.0,10.34213924407959,520635141.0,13.588491201400757,,,,
